Review_text,extracted_aspects,inference_time
"The food was really great, especially the dessert table. The staff were also very helpful especially at the live kitchen! Krishna was our server and made sure we had a great experience. Totally recommend!","food, dessert table, staff, server, live kitchen",0.8428871631622314
"It was a lovely experience to have a Lunch in seasonal tease restaurant. Food quality was very good, service people are very friendly. Specifically Krishna assist us regarding food selection. Thanks all of you.","Lunch, Food quality, service, food selection",0.7109556198120117
Very nice environment. Staff was excellen .Mr Rubel and sagor care of us food was tasty.we are come again.,"environment, Staff, food",0.41959118843078613
"Endless variety of different dishes at the buffet. Most of them good. Fresh fruits, sushi, meats and local dishes. Service was good.","dishes, buffet, fruits, sushi, meats, local dishes, Service",1.2872998714447021
"The Steak was really well made here along with the Tenpuras, Really liked the Variety and quality of the lunch all around, Thumbs up 👍","Steak, Tenpuras, lunch",0.5912754535675049
"Seasonal taste restaurant is a great restaurant. We are really enjoy there food. Here is lots of food. Associates are really friendly Firoz, Didar, Mittela was best server.","food, associates, server",0.49331140518188477
Seasonal taste is a beautiful restaurant in Dhaka city. Food was tasty.Mr Rubel care of us .Really we are happy.,"Seasonal taste, food, Mr Rubel",0.7288236618041992
Amazing service. Excellent food quality . Friendly people.Mr Rubel was excellent.He looks after us.food was good.,"service, food quality, food",0.4793734550476074
Great food and nice restaurant.Mr.Rubel and sagor and jomir give us service.food was excellent.nice enviorment.,"food, service, enviorment",0.5331506729125977
"Delicious dishes, prompt service, grand ambience! Worth it. Falguni and rafiq was take care of us . Specially thanks to rafiq","dishes, service, ambience",0.5282046794891357
"It Was really good and and food was also really good.Mr rubel.,sagor and Jomir was excellent. We are happy.","food, Mr rubel.,sagor, Jomir",0.8820316791534424
"Environment is nice, staffs are cordial, music ok. Drinks only water and tea. Tried shashimi found enjoyful.. Today some main dish found bit salty. Apart from that all are superb great.","Environment, staffs, music, drinks, shashimi, main dish",1.023348093032837
Everything was good thank u for Both mittila and falguni it was perfect and they had lot of choices. highly recommended,noaspectterm,0.3854343891143799
"It was really amazing. Thanks to falguni , dider and masud . They always look after us. The food was amazing and mouthwatering. Highly recommend",food,0.1818699836730957
It was a nice experience to have brunch at seasonal tastes resturent. Heartful thanks to falguni and masud. Thank you!,brunch,0.25028181076049805
"Seasonal taste is the best restaurant in dhaka city. Service staff was excellent MR.Rubel,Rofiq Clinton and soron was excellent. Food was tasty.","Service staff, Food",0.3588581085205078
"Amazing service. Great environment. Mr Rubel,Rafiq and Clinton give us excellent service. Food was yummy 😋","service, environment, Food",0.4199368953704834
The food was great. Great selection and fresh items. Service was great as well. The dessert selection was impressive. Especially gur roshogollah and baklava.,"food, dessert selection, Service, gur roshogollah, baklava",1.3111870288848877
Best lunch ever specially thanks to falguni she will take care of us. The environment was so good . Highly recommend. We will come again,"lunch, environment",0.36211061477661133
As always amazing place to visit with my hubby and their food is mouthwatering.thanks specially falguni and rubel for their hospitality.,"food, place",0.31065869331359863
Amazing food and Rubel bhai served it so well. Wholesome experience like every time.we are come back again.,"food, served",0.30128002166748047
Very good food. It was very nice restaurant. Mr Rubel was excellent service give us. We are very happy.,"food, service",0.2994236946105957
Very nice personal. The man Rubel was great! Thank you very much!☺️ Food was very tasty. Atmosphere is also great! .we are very happy.,"man Rubel, Food, Atmosphere, personal",0.7686100006103516
"I love westin hotel they have there's restaurant and also they have seasonal tastes restaurant,we had get together in seasonal tastes restaurant Their buffet item was so delicious,falguni and sohel was too good,","buffet item, falguni and sohel",0.7060623168945312
This place is great for family lunch. Their is complimentary pool facilities. Friends must visit the place.,"lunch, pool facilities",0.4136793613433838
"Very impressive , friendly and warm environment. The service worth the price. I will recommend friends to visit the place.","service, price, environment",0.41620779037475586
"The another food was excellent as usual And the service was very satisfying much in. I would highly recommend this restaurant. Thanks again falguni , krishna and Rajib","food, service",0.2987668514251709
Mr rubel commitment to providing a clean service and convenient hydration solution. Stay hydrated and enjoy the benefits of Food Water – a beverage that goes beyond quenching your thirst.,"service, Food Water, beverage",0.5340313911437988
Beautiful restaurant. Mr.Rubel and Mr Rofiq was excellent. Food was fantastic.My kids was very happy.,"restaurant, Food",0.41244983673095703
"Very good service by the seasonal tastes restaurant , good quality of the food as well. Good quality of staff, very patient and also caring. Rajib, dider and Mr Firoz were very caring All the time","service, staff, quality of food",0.5395827293395996
It was food really delicious.seasonal tastes dinner special care sagor falguni sohel good services all food nice i will came again thanks,"food, services, dinner special, food, sagor falguni sohel",1.1275966167449951
Mr Rubel is a very helpful guy. He takes good care of us. The food is always yummy and mouthwatering,"food, food",0.3427302837371826
"Masud and falguni served good foods like chicken, chickn kebabl, Fusca & biriyani is really good. Masud do the best service to us.","chicken, chickn kebabl, Fusca, biriyani, service",1.2735404968261719
Me and my colleagues had a wonderful lunch at the seasonal tastes restaurant. The waiter dider and falguni was wonderful and gave us complimentary,"lunch, waiter, falguni",0.6598794460296631
Fantastic dinner with my parents.beautiful restaurant.great service us Mr Rubel .food was good.we are happy.,"dinner, restaurant, service, food",0.5959317684173584
